Customer ID,Product ID,Postal Code,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Order ID
SP-20620,OFF-ST-10003282,10011,2017-09-11,Standard Class,478.08,8,0.0,133.8624,CA-2017-148929
DR-12880,TEC-PH-10000576,43055,2017-12-27,Same Day,164.388,2,0.4,-35.6174,CA-2017-134404
DR-12880,OFF-AR-10004441,43055,2017-12-27,Same Day,13.248,4,0.2,3.6432,CA-2017-134404
VM-21685,OFF-AR-10003759,60098,2017-07-21,Standard Class,2.912,2,0.2,0.91,CA-2017-109778
CM-12235,TEC-AC-10004145,75007,2016-08-15,Second Class,1399.944,7,0.2,52.4979,CA-2016-155845
SM-20320,FUR-FU-10000293,47905,2017-07-14,Standard Class,526.45,5,0.0,31.587,CA-2017-145128
RA-19885,OFF-EN-10004955,31907,2014-11-27,Standard Class,16.23,3,0.0,7.9527,CA-2014-129091
RA-19885,OFF-BI-10001071,31907,2014-11-27,Standard Class,319.9,5,0.0,156.751,CA-2014-129091
RA-19885,OFF-EN-10001990,31907,2014-11-27,Standard Class,11.36,2,0.0,5.3392,CA-2014-129091
RA-19885,OFF-AP-10002734,31907,2014-11-27,Standard Class,675.12,3,0.0,290.3016,CA-2014-129091
SD-20485,FUR-FU-10004587,22304,2014-01-31,Standard Class,62.82,3,0.0,30.7818,US-2014-155502
SD-20485,OFF-ST-10004337,22304,2014-01-31,Standard Class,489.92,8,0.0,0.0,US-2014-155502
SD-20485,OFF-PA-10003072,22304,2014-01-31,Standard Class,19.44,3,0.0,9.3312,US-2014-155502
SD-20485,OFF-PA-10000380,22304,2014-01-31,Standard Class,16.68,2,0.0,8.34,US-2014-155502
SD-20485,TEC-PH-10004833,22304,2014-01-31,Standard Class,155.35,13,0.0,0.0,US-2014-155502
SD-20485,FUR-FU-10001847,22304,2014-01-31,Standard Class,12.42,3,0.0,4.4712,US-2014-155502
SD-20485,TEC-PH-10002103,22304,2014-01-31,Standard Class,187.98,2,0.0,52.6344,US-2014-155502
CS-12250,OFF-EN-10001137,76117,2015-11-10,Standard Class,6.608,2,0.2,2.1476,CA-2015-121041
RA-19285,OFF-ST-10001476,10024,2017-07-06,Standard Class,248.57,7,0.0,67.1139,CA-2017-131695
RA-19285,FUR-FU-10002045,10024,2017-07-06,Standard Class,22.23,1,0.0,9.7812,CA-2017-131695
BF-11005,OFF-ST-10001505,90004,2016-05-09,Standard Class,5.98,1,0.0,1.0166,CA-2016-137729
BF-11005,TEC-PH-10001433,90004,2016-05-09,Standard Class,246.168,3,0.2,21.5397,CA-2016-137729
SE-20110,FUR-FU-10004671,60090,2016-09-14,Standard Class,14.136,2,0.6,-7.7748,US-2016-115455
SE-20110,FUR-TA-10003569,60090,2016-09-14,Standard Class,601.47,3,0.5,-300.735,US-2016-115455
RS-19765,TEC-PH-10002807,29483,2017-11-26,Second Class,79.1,2,0.0,39.55,CA-2017-128300
RS-19765,OFF-BI-10001597,29483,2017-11-26,Second Class,327.84,8,0.0,157.3632,CA-2017-128300
BM-11650,OFF-EN-10003296,47201,2017-05-17,Standard Class,180.96,2,0.0,81.432,CA-2017-149048
BM-11650,OFF-BI-10004632,47201,2017-05-17,Standard Class,914.97,3,0.0,411.7365,CA-2017-149048
BM-11650,TEC-PH-10002310,47201,2017-05-17,Standard Class,587.97,3,0.0,158.7519,CA-2017-149048
BM-11650,OFF-ST-10000078,47201,2017-05-17,Standard Class,530.34,2,0.0,95.4612,CA-2017-149048
BM-11650,OFF-PA-10001752,47201,2017-05-17,Standard Class,14.94,3,0.0,7.3206,CA-2017-149048
SK-19990,OFF-AP-10000026,10024,2017-04-29,Standard Class,121.94,2,0.0,35.3626,CA-2017-108553
SK-19990,OFF-SU-10002573,10024,2017-04-29,Standard Class,122.71,7,0.0,36.813,CA-2017-108553
EN-13780,OFF-PA-10000349,10035,2016-06-04,Same Day,14.94,3,0.0,7.0218,CA-2016-165848
EN-13780,TEC-MA-10003356,10035,2016-06-04,Same Day,1349.85,3,0.0,364.4595,CA-2016-165848
EN-13780,FUR-BO-10000362,10035,2016-06-04,Same Day,136.784,1,0.2,5.1294,CA-2016-165848
EN-13780,FUR-FU-10003878,10035,2016-06-04,Same Day,61.12,4,0.0,20.7808,CA-2016-165848
KN-16450,OFF-BI-10000591,32216,2014-12-21,Standard Class,1.167,1,0.7,-0.8558,CA-2014-112718
MG-17890,OFF-AR-10003727,92024,2016-03-10,Standard Class,16.99,1,0.0,4.9271,CA-2016-154053
MC-17590,TEC-AC-10001635,76017,2014-11-30,Standard Class,24.672,3,0.2,0.0,CA-2014-127446
MC-17590,OFF-LA-10001317,76017,2014-11-30,Standard Class,2.52,1,0.2,0.882,CA-2014-127446
MC-17590,FUR-TA-10000577,76017,2014-11-30,Standard Class,1218.735,5,0.3,-121.8735,CA-2014-127446
MC-17590,OFF-LA-10000248,76017,2014-11-30,Standard Class,5.904,2,0.2,1.9926,CA-2014-127446
MC-17590,OFF-PA-10000955,76017,2014-11-30,Standard Class,15.696,3,0.2,5.1012,CA-2014-127446
MC-17590,FUR-FU-10000221,76017,2014-11-30,Standard Class,6.096,3,0.6,-3.9624,CA-2014-127446
BO-11350,FUR-CH-10002304,90045,2016-05-05,Standard Class,41.568,2,0.2,2.598,CA-2016-137204
AG-10300,FUR-CH-10004886,90049,2014-05-03,Standard Class,230.28,3,0.2,23.028,CA-2014-147298
AG-10300,OFF-BI-10001525,90049,2014-05-03,Standard Class,18.288,6,0.2,5.715,CA-2014-147298
MS-17365,OFF-LA-10003663,94110,2017-04-05,Standard Class,5.78,2,0.0,2.7166,CA-2017-147942
MS-17365,OFF-BI-10001294,94110,2017-04-05,Standard Class,121.68,13,0.2,38.025,CA-2017-147942
JM-15655,OFF-AR-10000369,88220,2017-12-26,Standard Class,4.17,3,0.0,1.0842,CA-2017-115931
JM-15655,TEC-PH-10001300,88220,2017-12-26,Standard Class,67.04,4,0.2,6.704,CA-2017-115931
JM-15655,OFF-ST-10000876,88220,2017-12-26,Standard Class,37.32,3,0.0,10.4496,CA-2017-115931
JM-15655,OFF-LA-10001404,88220,2017-12-26,Standard Class,18.45,5,0.0,8.6715,CA-2017-115931
MC-17635,OFF-PA-10001972,63116,2014-12-06,Second Class,25.92,4,0.0,12.4416,CA-2014-164861
TA-21385,TEC-CO-10004722,10024,2017-10-24,First Class,11199.968,4,0.2,3919.9888,CA-2017-127180
TA-21385,TEC-PH-10001494,10024,2017-10-24,First Class,2399.6,8,0.0,647.892,CA-2017-127180
TA-21385,OFF-EN-10002500,10024,2017-10-24,First Class,63.9,5,0.0,28.755,CA-2017-127180
TA-21385,TEC-PH-10003800,10024,2017-10-24,First Class,52.99,1,0.0,0.5299,CA-2017-127180
SB-20290,TEC-AC-10002399,45503,2017-11-15,First Class,60.864,4,0.2,9.1296,US-2017-165344
SB-20290,TEC-MA-10002210,45503,2017-11-15,First Class,652.995,7,0.7,-935.9595,US-2017-165344
SB-20290,OFF-BI-10003196,45503,2017-11-15,First Class,11.22,10,0.7,-7.48,US-2017-165344
AB-10150,OFF-PA-10000477,74133,2015-09-15,Standard Class,14.94,3,0.0,7.0218,CA-2015-168186
JF-15295,FUR-FU-10000076,98103,2017-05-20,Standard Class,39.96,2,0.0,17.1828,US-2017-110604
JF-15295,FUR-CH-10002017,98103,2017-05-20,Standard Class,42.624,2,0.2,4.2624,US-2017-110604
JF-15295,FUR-CH-10004287,98103,2017-05-20,Standard Class,220.96,1,0.2,24.858,US-2017-110604
BF-10975,FUR-FU-10003829,28314,2015-07-10,Second Class,4.928,2,0.2,0.7392,CA-2015-116750
BF-10975,OFF-BI-10004728,28314,2015-07-10,Second Class,7.23,5,0.7,-5.784,CA-2015-116750
TT-21265,OFF-ST-10000046,90045,2015-08-19,Standard Class,323.1,2,0.0,61.389,CA-2015-162369
SB-20170,OFF-PA-10000697,10035,2017-06-18,Standard Class,19.04,4,0.0,9.3296,CA-2017-108441
SB-20170,OFF-BI-10000848,10035,2017-06-18,Standard Class,13.128,3,0.2,4.2666,CA-2017-108441
SB-20170,OFF-AR-10004691,10035,2017-06-18,Standard Class,64.14,3,0.0,16.6764,CA-2017-108441
SB-20170,FUR-CH-10000595,10035,2017-06-18,Standard Class,858.24,4,0.1,143.04,CA-2017-108441
LM-17065,TEC-AC-10000927,71901,2015-02-25,Standard Class,29.99,1,0.0,2.999,CA-2015-169740
KA-16525,OFF-PA-10001289,60505,2016-12-30,First Class,186.048,6,0.2,67.4424,CA-2016-124051
BF-11170,TEC-PH-10003092,27604,2016-04-21,Second Class,36.792,1,0.2,4.1391,CA-2016-149111
BF-11170,FUR-FU-10000206,27604,2016-04-21,Second Class,18.624,8,0.2,6.2856,CA-2016-149111
TB-21400,FUR-FU-10004270,74133,2014-09-12,Second Class,57.69,3,0.0,23.6529,CA-2014-131002
TB-21400,OFF-BI-10000948,74133,2014-09-12,Second Class,42.81,3,0.0,20.1207,CA-2014-131002
TB-21400,OFF-PA-10000223,74133,2014-09-12,Second Class,12.96,2,0.0,6.2208,CA-2014-131002
TB-21400,FUR-FU-10004665,74133,2014-09-12,Second Class,821.88,6,0.0,213.6888,CA-2014-131002
TB-21400,TEC-PH-10000215,74133,2014-09-12,Second Class,104.85,3,0.0,28.3095,CA-2014-131002
SH-19975,FUR-BO-10004467,92345,2016-10-01,Standard Class,424.9575,5,0.15,19.998,US-2016-146794
AS-10225,OFF-BI-10000829,84604,2017-09-21,Second Class,10.776,3,0.2,3.5022,CA-2017-112515
AS-10225,OFF-BI-10003712,84604,2017-09-21,Second Class,11.784,3,0.2,4.2717,CA-2017-112515
AS-10225,OFF-PA-10000062,84604,2017-09-21,Second Class,164.88,3,0.0,80.7912,CA-2017-112515
AS-10225,FUR-BO-10003404,84604,2017-09-21,Second Class,1292.94,3,0.0,77.5764,CA-2017-112515
AS-10225,OFF-BI-10004233,84604,2017-09-21,Second Class,25.584,2,0.2,8.9544,CA-2017-112515
AS-10225,OFF-ST-10001272,84604,2017-09-21,Second Class,261.74,2,0.0,65.435,CA-2017-112515
AS-10225,OFF-LA-10001175,84604,2017-09-21,Second Class,14.4,5,0.0,7.056,CA-2017-112515
PK-19075,OFF-EN-10004030,94110,2016-08-20,Standard Class,10.86,3,0.0,5.1042,CA-2016-150343
HR-14830,FUR-CH-10004287,85234,2015-12-28,Standard Class,883.84,4,0.2,99.432,CA-2015-135538
DG-13300,TEC-PH-10002834,10035,2017-12-02,Standard Class,1979.89,11,0.0,494.9725,CA-2017-123372
DG-13300,OFF-EN-10003055,10035,2017-12-02,Standard Class,79.96,2,0.0,35.982,CA-2017-123372
CL-12700,OFF-BI-10003460,65807,2017-04-15,First Class,8.76,2,0.0,4.2048,CA-2017-159604
HF-14995,OFF-LA-10001569,38109,2016-05-04,First Class,3.984,1,0.2,1.2948,CA-2016-164784
HF-14995,FUR-TA-10004534,38109,2016-05-04,First Class,370.62,3,0.4,-142.071,CA-2016-164784
HF-14995,OFF-BI-10002954,38109,2016-05-04,First Class,2.742,2,0.7,-2.0108,CA-2016-164784
HG-15025,TEC-AC-10003832,79109,2016-10-01,Same Day,79.512,3,0.2,20.8719,CA-2016-111794
HG-15025,OFF-PA-10000474,79109,2016-10-01,Same Day,28.352,1,0.2,9.5688,CA-2016-111794
NL-18310,FUR-CH-10002774,90045,2015-08-30,Standard Class,40.784,1,0.2,4.5882,US-2015-139759
NL-18310,OFF-AP-10002765,90045,2015-08-30,Standard Class,105.96,4,0.0,29.6688,US-2015-139759
RR-19525,OFF-PA-10001144,1852,2014-09-12,Second Class,166.44,3,0.0,79.8912,CA-2014-126403
RR-19525,FUR-CH-10003761,1852,2014-09-12,Second Class,785.88,6,0.0,212.1876,CA-2014-126403
RR-19525,OFF-PA-10004665,1852,2014-09-12,Second Class,26.2,2,0.0,12.838,CA-2014-126403
RR-19525,OFF-ST-10000078,1852,2014-09-12,Second Class,1325.85,5,0.0,238.653,CA-2014-126403
TC-21295,OFF-PA-10000357,92024,2017-12-03,Same Day,166.44,3,0.0,79.8912,CA-2017-136875
DB-13615,OFF-AR-10000422,28806,2017-12-02,Standard Class,8.76,5,0.2,0.7665,CA-2017-132185
DB-13615,OFF-AP-10001205,28806,2017-12-02,Standard Class,43.584,1,0.2,4.3584,CA-2017-132185
SV-20785,OFF-BI-10001116,81001,2014-06-21,Same Day,11.088,7,0.7,-8.1312,US-2014-160780
SV-20785,OFF-BI-10002931,81001,2014-06-21,Same Day,25.164,2,0.7,-16.776,US-2014-160780
MH-18115,OFF-BI-10000546,49201,2017-01-27,Standard Class,14.4,5,0.0,7.056,CA-2017-127026
MH-18115,TEC-AC-10002049,49201,2017-01-27,Standard Class,619.95,5,0.0,111.591,CA-2017-127026
MH-18115,OFF-BI-10001196,49201,2017-01-27,Standard Class,89.52,4,0.0,42.0744,CA-2017-127026
MH-18115,TEC-MA-10002981,49201,2017-01-27,Standard Class,350.973,3,0.1,152.0883,CA-2017-127026
MH-18115,TEC-PH-10003601,49201,2017-01-27,Standard Class,164.99,1,0.0,49.497,CA-2017-127026
CT-11995,OFF-BI-10000632,90004,2017-07-06,Standard Class,312.552,9,0.2,101.5794,CA-2017-137085
KB-16315,OFF-EN-10003055,27360,2016-09-11,Standard Class,95.952,3,0.2,29.985,CA-2016-133123
KB-16315,OFF-BI-10001031,27360,2016-09-11,Standard Class,3.204,2,0.7,-2.4564,CA-2016-133123
RA-19285,OFF-BI-10002003,61604,2016-08-05,First Class,3.98,5,0.8,-6.567,US-2016-128195
YC-21895,OFF-PA-10003016,90032,2015-11-14,First Class,15.7,5,0.0,7.065,CA-2015-153220
RA-19915,OFF-AR-10004582,60653,2014-07-02,First Class,5.248,4,0.2,1.64,CA-2014-123064
CM-12160,OFF-BI-10004364,19134,2017-12-08,Standard Class,5.346,3,0.7,-4.455,CA-2017-156412
CS-12130,OFF-PA-10002246,80112,2016-09-02,Standard Class,15.48,3,0.2,5.6115,US-2016-144211
CS-12130,TEC-PH-10002890,80112,2016-09-02,Standard Class,108.576,3,0.2,8.1432,US-2016-144211
AJ-10795,FUR-FU-10001475,98115,2016-01-28,Standard Class,109.9,5,0.0,37.366,CA-2016-138079
DL-12865,FUR-FU-10004270,33012,2014-10-20,Standard Class,15.384,1,0.2,4.0383,CA-2014-143182
BE-11410,OFF-PA-10003465,43130,2016-02-09,First Class,30.352,2,0.2,10.6232,CA-2016-161662
SM-20320,TEC-MA-10003626,32216,2014-03-23,Standard Class,821.3,4,0.5,-16.426,CA-2014-145317
SM-20320,TEC-MA-10002412,32216,2014-03-23,Standard Class,22638.48,6,0.5,-1811.0784,CA-2014-145317
SM-20320,OFF-PA-10001804,32216,2014-03-23,Standard Class,21.376,4,0.2,7.4816,CA-2014-145317
SM-20320,OFF-AR-10003183,32216,2014-03-23,Standard Class,8.016,3,0.2,1.002,CA-2014-145317
SM-20320,FUR-FU-10004270,32216,2014-03-23,Standard Class,30.768,2,0.2,8.0766,CA-2014-145317
SM-20320,OFF-FA-10003112,32216,2014-03-23,Standard Class,18.936,3,0.2,5.9175,CA-2014-145317
SM-20320,FUR-FU-10001986,32216,2014-03-23,Standard Class,122.352,3,0.2,15.294,CA-2014-145317
RP-19390,OFF-PA-10002319,21215,2014-05-30,Standard Class,116.28,3,0.0,56.9772,CA-2014-143413
JD-16015,TEC-AC-10002323,10009,2017-07-13,Second Class,132.6,6,0.0,17.238,CA-2017-156818
AB-10255,OFF-SU-10001165,88220,2017-06-21,Standard Class,16.68,2,0.0,4.3368,CA-2017-155873
AB-10255,OFF-PA-10001246,88220,2017-06-21,Standard Class,19.44,3,0.0,9.3312,CA-2017-155873
AB-10255,OFF-PA-10001815,88220,2017-06-21,Standard Class,192.16,4,0.0,92.2368,CA-2017-155873
CC-12145,FUR-FU-10001876,90049,2015-02-06,Standard Class,227.36,7,0.0,81.8496,CA-2015-121797
CC-12145,TEC-MA-10000488,90049,2015-02-06,Standard Class,1919.976,3,0.2,215.9973,CA-2015-121797
GH-14425,OFF-BI-10001098,32216,2015-12-15,Standard Class,12.828,2,0.7,-8.9796,US-2015-120572
CP-12085,FUR-FU-10003577,44107,2017-10-11,First Class,45.888,4,0.2,9.1776,CA-2017-132430
GM-14440,OFF-AR-10002656,12180,2017-08-01,Second Class,60.12,9,0.0,22.2444,CA-2017-146031
LC-16885,TEC-PH-10004531,28403,2014-04-29,Standard Class,302.376,3,0.2,37.797,CA-2014-110100
BT-11305,OFF-AR-10003251,98105,2015-12-06,Standard Class,13.9,5,0.0,5.56,CA-2015-103723
CP-12085,TEC-PH-10000673,10024,2014-12-08,Standard Class,129.98,2,0.0,62.3904,CA-2014-127187
SC-20680,TEC-AC-10000158,31907,2017-09-01,Standard Class,71.98,2,0.0,15.1158,CA-2017-128475
DK-13375,TEC-PH-10002075,10024,2014-09-13,Standard Class,377.97,3,0.0,109.6113,CA-2014-100006
SE-20110,OFF-ST-10004340,92627,2017-12-27,Standard Class,124.36,2,0.0,33.5772,CA-2017-144827
LF-17185,FUR-FU-10002759,77095,2014-12-08,Second Class,23.976,3,0.6,-14.3856,CA-2014-110030
ON-18715,OFF-FA-10000585,27511,2014-11-08,Second Class,8.376,3,0.2,2.7222,CA-2014-121286
ON-18715,OFF-AP-10004859,27511,2014-11-08,Second Class,58.24,5,0.2,5.096,CA-2014-121286
TB-21400,OFF-ST-10001558,22304,2016-04-19,Second Class,81.2,5,0.0,12.18,CA-2016-164735
DF-13135,OFF-LA-10004689,94591,2014-10-08,Standard Class,14.45,5,0.0,6.7915,CA-2014-153479
DF-13135,OFF-BI-10002867,94591,2014-10-08,Standard Class,95.648,2,0.2,31.0856,CA-2014-153479
EP-13915,TEC-PH-10003811,19120,2017-11-13,Standard Class,359.97,5,0.4,-71.994,CA-2017-149888
EP-13915,FUR-TA-10000849,19120,2017-11-13,Standard Class,350.352,4,0.4,-140.1408,CA-2017-149888
SK-19990,OFF-BI-10000848,43615,2017-12-24,First Class,1.641,1,0.7,-1.3128,CA-2017-119193
SK-19990,TEC-PH-10003072,43615,2017-12-24,First Class,629.958,7,0.4,94.4937,CA-2017-119193
FH-14350,OFF-AR-10001547,98105,2017-02-19,Standard Class,6.63,3,0.0,1.7901,CA-2017-104801
FH-14350,TEC-AC-10001838,98105,2017-02-19,Standard Class,799.96,4,0.0,343.9828,CA-2017-104801
FH-14350,FUR-FU-10004017,98105,2017-02-19,Standard Class,107.53,1,0.0,21.506,CA-2017-104801
EH-13945,TEC-PH-10002923,7060,2014-07-06,Standard Class,73.98,2,0.0,19.9746,CA-2014-107594
EH-13945,OFF-AR-10000716,7060,2014-07-06,Standard Class,5.58,1,0.0,2.1762,CA-2014-107594
JE-15715,OFF-PA-10000249,88001,2015-02-23,Second Class,49.12,4,0.0,23.0864,CA-2015-129770
KL-16645,TEC-PH-10003691,19711,2015-11-19,Standard Class,377.97,3,0.0,94.4925,CA-2015-115798
KL-16645,OFF-PA-10001560,19711,2015-11-19,Standard Class,42.28,7,0.0,19.8716,CA-2015-115798
KL-16645,FUR-BO-10004467,19711,2015-11-19,Standard Class,299.97,3,0.0,56.9943,CA-2015-115798
KL-16645,TEC-PH-10001819,19711,2015-11-19,Standard Class,89.98,2,0.0,43.1904,CA-2015-115798
EB-13750,OFF-SU-10000157,35244,2017-04-18,First Class,477.24,4,0.0,9.5448,CA-2017-122707
EB-13750,TEC-AC-10004227,35244,2017-04-18,First Class,25.98,2,0.0,1.5588,CA-2017-122707
BD-11725,OFF-EN-10003134,43055,2016-02-27,Second Class,46.72,5,0.2,17.52,CA-2016-165015
MS-17530,FUR-FU-10004671,92037,2014-11-08,Standard Class,35.34,2,0.0,13.4292,CA-2014-149244
SC-20770,FUR-FU-10002253,94122,2015-06-25,Second Class,257.64,6,0.0,100.4796,CA-2015-140144
SC-20770,TEC-PH-10002726,94122,2015-06-25,Second Class,125.976,3,0.2,47.241,CA-2015-140144
FM-14380,TEC-AC-10004571,28540,2017-08-11,Second Class,79.992,1,0.2,21.9978,CA-2017-163321
KT-16480,FUR-TA-10002228,2038,2014-05-17,Standard Class,700.056,3,0.3,-130.0104,CA-2014-155887
AP-10720,TEC-AC-10004127,75034,2015-11-26,Standard Class,27.168,4,0.2,-1.3584,US-2015-165449
RH-19555,OFF-BI-10001553,32303,2015-12-08,Standard Class,8.226,3,0.7,-6.0324,CA-2015-110247
CS-11950,FUR-CH-10002758,98115,2014-06-14,Standard Class,585.552,3,0.2,73.194,US-2014-141257
TM-21010,OFF-ST-10000532,95687,2014-08-11,Second Class,423.28,11,0.0,110.0528,CA-2014-154669
HF-14995,FUR-CH-10000988,90008,2014-05-30,Standard Class,225.296,2,0.2,22.5296,CA-2014-158029
GA-14515,OFF-AR-10003251,94122,2015-04-21,Standard Class,5.56,2,0.0,2.224,CA-2015-155306
GA-14515,TEC-AC-10003174,94122,2015-04-21,Standard Class,323.37,3,0.0,129.348,CA-2015-155306
GA-14515,TEC-PH-10002310,94122,2015-04-21,Standard Class,783.96,5,0.2,68.5965,CA-2015-155306
GA-14515,OFF-AP-10002651,94122,2015-04-21,Standard Class,1447.65,5,0.0,419.8185,CA-2015-155306
GA-14515,OFF-PA-10001184,94122,2015-04-21,Standard Class,11.96,2,0.0,5.8604,CA-2015-155306
ES-14020,TEC-AC-10002402,10035,2016-06-13,Second Class,239.97,3,0.0,71.991,CA-2016-127775
JP-16135,FUR-FU-10004270,31907,2016-03-15,Standard Class,76.92,4,0.0,31.5372,CA-2016-146171
JP-16135,OFF-ST-10001526,31907,2016-03-15,Standard Class,481.32,4,0.0,125.1432,CA-2016-146171
Dp-13240,OFF-PA-10002893,84107,2014-05-29,First Class,48.4,5,0.0,23.232,CA-2014-129574
NK-18490,TEC-AC-10003709,94110,2017-10-14,First Class,0.99,1,0.0,0.4356,CA-2017-126536
NK-18490,OFF-BI-10001191,94110,2017-10-14,First Class,101.84,5,0.2,36.917,CA-2017-126536
PL-18925,OFF-BI-10003166,19140,2017-06-28,Standard Class,10.332,3,0.7,-7.5768,CA-2017-165757
PL-18925,OFF-BI-10003982,19140,2017-06-28,Standard Class,31.155,5,0.7,-23.8855,CA-2017-165757
PL-18925,OFF-ST-10004835,19140,2017-06-28,Standard Class,8.928,2,0.2,0.6696,CA-2017-165757
RW-19690,OFF-AP-10000159,19134,2017-01-18,First Class,34.384,1,0.2,3.8682,CA-2017-167752
RW-19690,OFF-AP-10002945,19134,2017-01-18,First Class,1924.16,8,0.2,312.676,CA-2017-167752
MO-17950,OFF-AP-10001242,75220,2015-04-07,Standard Class,32.192,2,0.8,-80.48,US-2015-122140
MO-17950,TEC-AC-10003038,75220,2015-04-07,Standard Class,50.12,7,0.2,-0.6265,US-2015-122140
MO-17950,TEC-AC-10003289,75220,2015-04-07,Standard Class,47.976,3,0.2,1.7991,US-2015-122140
JJ-15445,OFF-ST-10000918,53186,2016-09-10,Standard Class,54.5,5,0.0,14.17,CA-2016-163986
BT-11680,FUR-FU-10001940,33311,2017-12-12,First Class,19.104,3,0.2,5.7312,CA-2017-158967
RD-19585,OFF-BI-10002852,48205,2016-11-26,Standard Class,49.44,3,0.0,24.2256,CA-2016-131576
ML-17755,OFF-PA-10004451,45503,2017-11-18,Standard Class,10.368,2,0.2,3.6288,CA-2017-143455
JE-15745,OFF-ST-10004804,92037,2016-10-25,Standard Class,154.44,3,0.0,1.5444,CA-2016-144729
ER-13855,OFF-AP-10003971,80906,2015-12-25,Standard Class,60.984,7,0.2,4.5738,CA-2015-127019
JM-15535,FUR-BO-10003159,93309,2015-07-19,Second Class,195.466,2,0.15,-13.7976,CA-2015-138534
SS-20140,FUR-FU-10001935,33068,2017-05-05,Standard Class,23.68,8,0.2,6.216,CA-2017-108322
SS-20140,TEC-AC-10003433,33068,2017-05-05,Standard Class,2.376,3,0.2,0.7425,CA-2017-108322
TC-21295,OFF-LA-10004544,10035,2017-05-08,First Class,59.2,4,0.0,29.6,CA-2017-167668
HG-15025,OFF-AR-10001026,55044,2017-11-27,Standard Class,22.0,10,0.0,9.68,CA-2017-146724
LD-17005,TEC-PH-10001336,48234,2016-11-16,Standard Class,257.98,2,0.0,74.8142,CA-2016-139878
AS-10285,TEC-PH-10003187,19134,2016-11-10,Standard Class,23.988,2,0.4,-15.992,US-2016-106677
MP-17965,TEC-PH-10004897,45373,2016-10-15,Standard Class,23.976,4,0.4,-15.5844,CA-2016-116974
CD-12790,FUR-CH-10004997,90036,2015-09-23,First Class,601.536,4,0.2,0.0,CA-2015-149972
CD-12790,OFF-FA-10002763,90036,2015-09-23,First Class,7.9,2,0.0,2.528,CA-2015-149972
MD-17860,FUR-FU-10001588,78415,2014-12-06,Standard Class,58.36,5,0.6,-24.803,US-2014-117744
MD-17860,OFF-AR-10000940,78415,2014-12-06,Standard Class,16.464,7,0.2,1.4406,US-2014-117744
MD-17860,FUR-FU-10002759,78415,2014-12-06,Standard Class,39.96,5,0.6,-23.976,US-2014-117744
BM-11650,OFF-AP-10000358,68104,2014-09-22,First Class,25.96,2,0.0,7.5284,CA-2014-125514
BM-11650,OFF-AP-10003281,68104,2014-09-22,First Class,36.27,3,0.0,10.881,CA-2014-125514
BM-11650,OFF-PA-10000029,68104,2014-09-22,First Class,6.48,1,0.0,3.1104,CA-2014-125514
KN-16450,TEC-PH-10001557,90278,2014-04-17,Standard Class,1075.088,14,0.2,94.0702,CA-2014-154599
KN-16450,TEC-PH-10000576,90278,2014-04-17,Standard Class,438.368,4,0.2,38.3572,CA-2014-154599
KN-16450,OFF-BI-10002764,90278,2014-04-17,Standard Class,18.088,7,0.2,6.5569,CA-2014-154599
KN-16450,FUR-BO-10001337,90278,2014-04-17,Standard Class,308.499,3,0.15,-18.147,CA-2014-154599
IG-15085,OFF-AR-10002257,72209,2017-10-27,Standard Class,13.36,4,0.0,4.1416,CA-2017-158743
IG-15085,OFF-PA-10001019,72209,2017-10-27,Standard Class,39.96,2,0.0,18.7812,CA-2017-158743
IG-15085,OFF-BI-10003364,72209,2017-10-27,Standard Class,145.85,5,0.0,70.008,CA-2017-158743
JS-15595,TEC-PH-10000984,33180,2016-10-28,First Class,783.96,5,0.2,78.396,CA-2016-153318
GA-14725,OFF-AR-10001683,97301,2015-11-04,First Class,7.88,1,0.2,1.773,US-2015-110163
DL-13330,FUR-FU-10000629,88001,2017-11-08,Standard Class,41.37,3,0.0,17.3754,CA-2017-143329
CS-12505,OFF-PA-10003893,94122,2015-05-16,Standard Class,12.84,3,0.0,5.778,CA-2015-159380
CS-12505,OFF-PA-10004239,94122,2015-05-16,Standard Class,25.68,6,0.0,11.556,CA-2015-159380
CC-12145,FUR-CH-10000553,79907,2015-09-11,Standard Class,47.516,2,0.3,-2.0364,CA-2015-122623
MH-18025,OFF-FA-10004395,98115,2015-07-27,Second Class,9.42,2,0.0,0.471,CA-2015-148635
MH-18025,OFF-PA-10004782,98115,2015-07-27,Second Class,12.96,2,0.0,6.2208,CA-2015-148635
MH-18025,FUR-BO-10002213,98115,2015-07-27,Second Class,704.9,5,0.0,56.392,CA-2015-148635
MH-18025,FUR-CH-10001854,98115,2015-07-27,Second Class,561.568,2,0.2,28.0784,CA-2015-148635
MP-18175,OFF-PA-10000157,53209,2015-11-18,Second Class,179.82,9,0.0,84.5154,CA-2015-135685
MP-18175,FUR-FU-10001185,53209,2015-11-18,Second Class,185.58,6,0.0,76.0878,CA-2015-135685
MP-18175,FUR-TA-10001520,53209,2015-11-18,Second Class,214.11,3,0.0,36.3987,CA-2015-135685
MP-18175,TEC-AC-10004145,53209,2015-11-18,Second Class,999.96,4,0.0,229.9908,CA-2015-135685
MP-18175,FUR-TA-10000688,53209,2015-11-18,Second Class,653.55,3,0.0,111.1035,CA-2015-135685
DR-12940,OFF-BI-10001510,2038,2015-09-08,Standard Class,114.6,5,0.0,51.57,CA-2015-104626
